order_id,product_id,user_id,quantity,unit_price,discount,item_total,price,total_price
O00001057,P000234,U000034,1,10465.63,0.0,10465.63,11291.96,11291.96
O00001057,P000118,U000034,2,6498.65,0.0,12997.3,6809.5,13619.0
O00001058,P000075,U000447,2,7853.19,0.0,15706.38,8064.74,16129.48
O00001058,P000096,U000447,1,4024.67,0.0,4024.67,4280.67,4280.67
O00001059,P000256,U000339,1,2365.99,0.0,2365.99,2570.18,2570.18
O00001059,P000071,U000339,2,22887.33,0.0,45774.66,22553.71,45107.42
O00001059,P000014,U000339,3,1569.39,543.4,4164.77,1556.5,4669.5
O00001060,P000159,U000056,3,45875.89,27725.53,109902.14,43808.78,131426.34
O00001060,P000211,U000056,1,6320.55,0.0,6320.55,6200.33,6200.33
O00001060,P000017,U000056,2,25437.94,0.0,50875.88,27044.89,54089.78
O00001060,P000295,U000056,1,11618.68,0.0,11618.68,11453.21,11453.21
O00001061,P000149,U000500,3,9118.24,7532.64,19822.08,8438.86,25316.58
O00001062,P000049,U000150,1,5742.42,669.33,5073.09,5241.65,5241.65
O00001063,P000210,U000500,1,6593.35,0.0,6593.35,6215.83,6215.83
O00001063,P000173,U000500,3,9236.09,2457.92,25250.35,9569.86,28709.58
O00001063,P000010,U000500,1,10447.01,3049.94,7397.07,9879.07,9879.07
O00001064,P000063,U000335,3,8001.86,0.0,24005.58,8662.95,25988.85
O00001064,P000177,U000335,1,5549.01,0.0,5549.01,5183.45,5183.45
O00001064,P000013,U000335,3,4772.82,3558.2,10760.26,5276.79,15830.37
O00001064,P000020,U000335,2,11659.15,0.0,23318.3,11279.19,22558.38
O00001065,P000068,U000276,2,5156.21,2761.28,7551.14,5552.21,11104.42
O00001065,P000071,U000276,2,21791.78,12629.77,30953.79,22553.71,45107.42
O00001066,P000032,U000337,3,17445.94,0.0,52337.82,17304.54,51913.62
O00001067,P000207,U000104,2,3543.54,0.0,7087.08,3230.14,6460.28
O00001067,P000247,U000104,2,13063.96,5613.2,20514.72,13409.8,26819.6
O00001067,P000091,U000104,1,15397.25,0.0,15397.25,14979.82,14979.82
O00001067,P000273,U000104,3,10781.2,0.0,32343.6,10841.31,32523.93
O00001068,P000234,U000476,3,11333.03,7288.51,26710.58,11291.96,33875.88
O00001068,P000290,U000476,2,4433.39,2207.64,6659.14,4310.46,8620.92
O00001068,P000057,U000476,3,11484.92,0.0,34454.76,11903.58,35710.74
O00001068,P000047,U000476,2,5161.41,0.0,10322.82,5328.32,10656.64
O00001069,P000263,U000017,2,7192.87,0.0,14385.74,7899.38,15798.76
O00001069,P000146,U000017,1,9626.8,0.0,9626.8,10242.21,10242.21
O00001069,P000208,U000017,1,10919.5,0.0,10919.5,12102.09,12102.09
O00001069,P000125,U000017,3,7647.08,0.0,22941.24,7967.69,23903.07
O00001070,P000114,U000240,1,7859.19,0.0,7859.19,7683.51,7683.51
O00001070,P000063,U000240,2,9306.45,1310.6,17302.3,8662.95,17325.9
O00001071,P000281,U000037,3,6826.72,0.0,20480.16,7570.3,22710.9
O00001071,P000282,U000037,1,7522.2,0.0,7522.2,7443.96,7443.96
O00001072,P000234,U000305,1,10268.65,0.0,10268.65,11291.96,11291.96
O00001072,P000082,U000305,3,12446.28,10201.54,27137.3,11929.09,35787.27
O00001072,P000177,U000305,2,4835.62,0.0,9671.24,5183.45,10366.9
O00001073,P000067,U000459,1,29059.46,0.0,29059.46,31589.7,31589.7
O00001073,P000097,U000459,3,14129.52,4881.19,37507.37,14983.54,44950.62
O00001074,P000272,U000075,3,5075.02,3574.26,11650.8,5467.38,16402.14
O00001074,P000133,U000075,1,15100.36,3754.71,11345.65,16242.23,16242.23
O00001075,P000101,U000445,3,6431.53,3174.46,16120.13,6112.54,18337.62
O00001075,P000251,U000445,2,10791.19,1991.99,19590.39,10185.93,20371.86
O00001076,P000214,U000314,2,2819.85,1626.98,4012.72,2917.06,5834.12
O00001077,P000243,U000424,2,12089.93,4896.63,19283.23,11834.13,23668.26
O00001077,P000299,U000424,1,6722.18,0.0,6722.18,6187.65,6187.65
O00001078,P000286,U000423,3,21949.5,0.0,65848.5,22844.16,68532.48
O00001078,P000188,U000423,3,5607.96,0.0,16823.88,5166.75,15500.25
O00001078,P000109,U000423,1,6937.5,0.0,6937.5,6452.31,6452.31
O00001079,P000174,U000025,2,4372.76,0.0,8745.52,4656.0,9312.0
O00001079,P000216,U000025,1,7525.52,0.0,7525.52,6846.96,6846.96
O00001079,P000036,U000025,2,11543.37,2177.12,20909.62,11457.98,22915.96
O00001080,P000197,U000145,1,12107.0,0.0,12107.0,13369.29,13369.29
O00001080,P000285,U000145,1,7063.82,1257.79,5806.03,7319.3,7319.3
O00001081,P000199,U000071,1,7133.46,363.78,6769.68,7289.43,7289.43
O00001081,P000024,U000071,2,3717.68,725.54,6709.82,4031.59,8063.18
O00001081,P000234,U000071,3,10911.12,4475.9,28257.46,11291.96,33875.88
O00001082,P000238,U000052,1,10314.39,0.0,10314.39,11306.62,11306.62
O00001082,P000127,U000052,1,3079.45,0.0,3079.45,3350.66,3350.66
O00001082,P000134,U000052,1,2528.89,0.0,2528.89,2734.96,2734.96
O00001083,P000144,U000110,1,2876.16,0.0,2876.16,2896.65,2896.65
O00001083,P000096,U000110,2,4025.0,0.0,8050.0,4280.67,8561.34
O00001084,P000118,U000400,2,6654.02,0.0,13308.04,6809.5,13619.0
O00001085,P000156,U000284,1,11949.72,2429.64,9520.08,11621.08,11621.08
O00001085,P000142,U000284,1,8048.77,0.0,8048.77,8770.28,8770.28
O00001085,P000264,U000284,1,16644.29,0.0,16644.29,16060.62,16060.62
O00001085,P000044,U000284,1,10942.35,0.0,10942.35,10230.05,10230.05
O00001086,P000208,U000411,2,12515.0,6915.08,18114.92,12102.09,24204.18
O00001086,P000096,U000411,3,4213.33,0.0,12639.99,4280.67,12842.01
O00001086,P000195,U000411,2,9433.25,0.0,18866.5,8970.39,17940.78
O00001086,P000100,U000411,1,11773.16,3371.65,8401.51,11748.29,11748.29
O00001087,P000196,U000090,1,8010.68,0.0,8010.68,7941.35,7941.35
O00001087,P000024,U000090,2,4136.3,0.0,8272.6,4031.59,8063.18
O00001087,P000066,U000090,3,6204.33,0.0,18612.99,5771.09,17313.27
O00001087,P000118,U000090,2,6730.86,2613.78,10847.94,6809.5,13619.0
O00001088,P000272,U000228,2,5492.95,0.0,10985.9,5467.38,10934.76
O00001088,P000177,U000228,3,4963.07,0.0,14889.21,5183.45,15550.35
O00001088,P000182,U000228,1,11316.92,0.0,11316.92,10402.7,10402.7
O00001088,P000202,U000228,3,20454.06,0.0,61362.18,20785.25,62355.75
O00001089,P000004,U000404,1,27212.18,5820.6,21391.58,28498.29,28498.29
O00001090,P000287,U000009,2,4746.92,1273.26,8220.58,4597.86,9195.72
O00001090,P000062,U000009,2,13610.98,0.0,27221.96,14027.49,28054.98
O00001090,P000097,U000009,3,15301.59,0.0,45904.77,14983.54,44950.62
O00001091,P000259,U000436,3,12935.2,0.0,38805.6,13282.9,39848.7
O00001091,P000093,U000436,3,5982.51,3563.91,14383.62,5598.67,16796.01
O00001092,P000174,U000169,2,5108.37,0.0,10216.74,4656.0,9312.0
O00001093,P000156,U000066,1,12410.09,0.0,12410.09,11621.08,11621.08
O00001093,P000086,U000066,3,7726.21,4800.29,18378.34,8156.67,24470.01
O00001093,P000048,U000066,2,6984.6,0.0,13969.2,7069.52,14139.04
O00001094,P000237,U000426,1,13494.82,2821.49,10673.33,13133.59,13133.59
O00001094,P000099,U000426,1,4157.47,837.66,3319.81,4249.51,4249.51
O00001094,P000026,U000426,1,3660.02,0.0,3660.02,3799.28,3799.28
O00001095,P000167,U000487,1,8652.99,0.0,8652.99,8556.79,8556.79
O00001095,P000205,U000487,2,19117.36,7733.69,30501.03,21072.99,42145.98
O00001096,P000028,U000158,2,6925.69,0.0,13851.38,7543.04,15086.08
O00001097,P000214,U000076,3,3015.93,0.0,9047.79,2917.06,8751.18
O00001097,P000094,U000076,3,26228.68,0.0,78686.04,23988.95,71966.85
O00001097,P000226,U000076,2,5925.59,0.0,11851.18,6221.06,12442.12
O00001097,P000290,U000076,3,4738.53,0.0,14215.59,4310.46,12931.38
O00001098,P000259,U000436,1,14202.5,3116.41,11086.09,13282.9,13282.9
O00001098,P000238,U000436,1,11665.42,0.0,11665.42,11306.62,11306.62
O00001098,P000043,U000436,2,15683.65,1900.75,29466.55,17391.37,34782.74
O00001099,P000268,U000412,2,9540.58,0.0,19081.16,8933.01,17866.02
O00001099,P000031,U000412,2,9924.75,3503.56,16345.94,9350.27,18700.54
O00001099,P000262,U000412,3,7395.37,4426.92,17759.19,7382.89,22148.67
O00001099,P000160,U000412,1,4339.01,0.0,4339.01,4244.8,4244.8
O00001100,P000018,U000030,2,21179.35,11403.25,30955.45,20127.07,40254.14
O00001100,P000040,U000030,1,7728.02,0.0,7728.02,8143.45,8143.45
O00001100,P000261,U000030,2,5125.25,988.14,9262.36,5373.67,10747.34
O00001101,P000122,U000252,1,10203.47,1806.17,8397.3,9424.92,9424.92
O00001101,P000248,U000252,2,19278.98,0.0,38557.96,17977.82,35955.64
O00001102,P000096,U000007,3,4234.77,0.0,12704.31,4280.67,12842.01
O00001103,P000282,U000014,1,6885.63,0.0,6885.63,7443.96,7443.96
O00001104,P000019,U000097,3,7053.73,0.0,21161.19,7608.53,22825.59
O00001104,P000240,U000097,1,6387.44,0.0,6387.44,6484.37,6484.37
O00001105,P000053,U000260,2,3848.83,715.77,6981.89,3829.79,7659.58
O00001105,P000156,U000260,3,11090.18,0.0,33270.54,11621.08,34863.24
O00001106,P000055,U000183,1,2085.89,353.82,1732.07,2007.76,2007.76
O00001107,P000228,U000322,2,8288.38,0.0,16576.76,8282.4,16564.8
O00001107,P000051,U000322,2,10154.88,0.0,20309.76,9402.85,18805.7
O00001107,P000135,U000322,3,21197.75,0.0,63593.25,22774.94,68324.82
O00001108,P000088,U000118,3,5940.63,0.0,17821.89,5514.16,16542.48
O00001108,P000041,U000118,1,2000.52,272.35,1728.17,1903.66,1903.66
O00001108,P000260,U000118,1,7890.18,0.0,7890.18,8066.38,8066.38
O00001109,P000273,U000460,2,11253.11,0.0,22506.22,10841.31,21682.62
O00001109,P000220,U000460,2,6827.54,0.0,13655.08,7496.25,14992.5
O00001109,P000218,U000460,2,3193.47,0.0,6386.94,3250.88,6501.76
O00001110,P000150,U000344,2,10157.91,0.0,20315.82,10439.72,20879.44
O00001110,P000193,U000344,2,7404.22,4441.47,10366.97,6889.56,13779.12
O00001110,P000148,U000344,1,13211.17,2518.17,10693.0,12881.2,12881.2
O00001110,P000087,U000344,2,2602.16,0.0,5204.32,2385.97,4771.94
O00001111,P000094,U000274,2,23652.04,0.0,47304.08,23988.95,47977.9
O00001111,P000283,U000274,2,15623.79,0.0,31247.58,15117.7,30235.4
O00001112,P000084,U000031,2,3999.36,0.0,7998.72,4144.77,8289.54
O00001112,P000198,U000031,1,2526.17,0.0,2526.17,2361.71,2361.71
O00001112,P000049,U000031,2,5327.96,0.0,10655.92,5241.65,10483.3
O00001112,P000200,U000031,2,11565.86,0.0,23131.72,11765.9,23531.8
O00001113,P000227,U000461,2,6381.67,0.0,12763.34,6144.94,12289.88
O00001113,P000024,U000461,1,4248.55,962.66,3285.89,4031.59,4031.59
O00001113,P000079,U000461,2,13146.66,0.0,26293.32,14421.0,28842.0
O00001113,P000018,U000461,1,21366.93,6131.21,15235.72,20127.07,20127.07
O00001114,P000058,U000051,2,6379.73,0.0,12759.46,5901.4,11802.8
O00001114,P000290,U000051,3,4597.86,0.0,13793.58,4310.46,12931.38
O00001114,P000114,U000051,3,7881.9,3485.16,20160.54,7683.51,23050.53
O00001114,P000009,U000051,2,11569.34,0.0,23138.68,12421.53,24843.06
O00001115,P000108,U000104,2,4055.1,0.0,8110.2,3771.5,7543.0
O00001115,P000018,U000104,1,21498.21,0.0,21498.21,20127.07,20127.07
O00001115,P000151,U000104,3,6712.62,5038.42,15099.44,6458.66,19375.98
O00001115,P000057,U000104,2,12665.23,1419.4,23911.06,11903.58,23807.16
O00001116,P000195,U000500,2,8378.35,0.0,16756.7,8970.39,17940.78
O00001116,P000073,U000500,1,2045.09,0.0,2045.09,1878.4,1878.4
O00001117,P000203,U000325,1,37754.87,9507.23,28247.64,37017.38,37017.38
O00001117,P000014,U000325,3,1619.26,0.0,4857.78,1556.5,4669.5
O00001118,P000240,U000117,2,5912.15,0.0,11824.3,6484.37,12968.74
O00001118,P000120,U000117,3,8065.95,0.0,24197.85,8541.74,25625.22
O00001118,P000263,U000117,3,7110.53,0.0,21331.59,7899.38,23698.14
O00001118,P000153,U000117,3,6481.32,2308.22,17135.74,6638.88,19916.64
O00001119,P000089,U000014,3,10233.2,0.0,30699.6,10776.0,32328.0
O00001119,P000057,U000014,2,12087.72,0.0,24175.44,11903.58,23807.16
O00001120,P000185,U000463,3,9074.23,7028.09,20194.6,9567.96,28703.88
O00001120,P000193,U000463,2,7549.43,0.0,15098.86,6889.56,13779.12
O00001121,P000056,U000178,2,16169.03,0.0,32338.06,14987.22,29974.44
O00001121,P000194,U000178,2,2050.51,0.0,4101.02,1939.08,3878.16
O00001121,P000284,U000178,3,8873.26,3271.19,23348.59,9025.31,27075.93
O00001121,P000283,U000178,3,14715.76,0.0,44147.28,15117.7,45353.1
O00001122,P000266,U000039,3,4335.44,0.0,13006.32,4563.74,13691.22
O00001122,P000026,U000039,3,3843.18,2080.01,9449.53,3799.28,11397.84
O00001122,P000012,U000039,2,14505.73,0.0,29011.46,13868.33,27736.66
O00001122,P000059,U000039,1,3426.71,0.0,3426.71,3503.05,3503.05
O00001123,P000197,U000496,1,13308.94,0.0,13308.94,13369.29,13369.29
O00001123,P000048,U000496,1,7333.19,0.0,7333.19,7069.52,7069.52
O00001123,P000052,U000496,3,7892.18,4450.65,19225.89,7382.37,22147.11
O00001123,P000032,U000496,1,18440.06,0.0,18440.06,17304.54,17304.54
O00001124,P000245,U000447,3,3041.44,2721.18,6403.14,2861.25,8583.75
O00001124,P000026,U000447,3,3746.22,1414.66,9824.0,3799.28,11397.84
O00001124,P000159,U000447,3,46754.07,0.0,140262.21,43808.78,131426.34
O00001125,P000072,U000160,3,4049.2,2179.23,9968.37,4134.58,12403.74
O00001125,P000261,U000160,2,4968.47,877.03,9059.91,5373.67,10747.34
O00001125,P000126,U000160,2,4747.49,0.0,9494.98,5044.27,10088.54
O00001126,P000123,U000353,2,4108.23,0.0,8216.46,4160.71,8321.42
O00001126,P000065,U000353,2,6342.15,0.0,12684.3,6032.71,12065.42
O00001126,P000150,U000353,3,10948.83,0.0,32846.49,10439.72,31319.16
O00001127,P000079,U000023,3,14410.64,0.0,43231.92,14421.0,43263.0
O00001128,P000046,U000069,2,5224.12,1450.25,8997.99,5336.22,10672.44
O00001128,P000186,U000069,3,14740.51,0.0,44221.53,14510.15,43530.45
O00001128,P000096,U000069,2,3945.02,1136.55,6753.49,4280.67,8561.34
O00001128,P000092,U000069,3,6270.05,1337.1,17473.05,6486.85,19460.55
O00001129,P000300,U000386,2,14704.31,0.0,29408.62,15681.27,31362.54
O00001129,P000242,U000386,2,4879.31,0.0,9758.62,4807.95,9615.9
O00001129,P000054,U000386,3,8297.37,6182.31,18709.8,9156.14,27468.42
O00001130,P000230,U000264,1,8278.32,0.0,8278.32,7629.83,7629.83
O00001130,P000020,U000264,1,10359.82,2865.27,7494.55,11279.19,11279.19
O00001130,P000143,U000264,2,14655.66,7099.34,22211.98,13663.64,27327.28
O00001131,P000221,U000296,2,12338.12,0.0,24676.24,12629.81,25259.62
O00001131,P000047,U000296,1,5828.01,0.0,5828.01,5328.32,5328.32
O00001131,P000252,U000296,2,4220.64,0.0,8441.28,4470.86,8941.72
O00001131,P000006,U000296,2,4549.88,0.0,9099.76,4985.6,9971.2
O00001132,P000210,U000040,1,6443.98,1089.21,5354.77,6215.83,6215.83
O00001132,P000018,U000040,1,19724.81,0.0,19724.81,20127.07,20127.07
O00001132,P000225,U000040,1,3789.12,0.0,3789.12,3685.27,3685.27
O00001133,P000243,U000292,1,12034.97,0.0,12034.97,11834.13,11834.13
O00001133,P000023,U000292,2,9456.17,0.0,18912.34,8812.75,17625.5
O00001133,P000075,U000292,1,8625.23,0.0,8625.23,8064.74,8064.74
O00001133,P000265,U000292,1,12025.46,0.0,12025.46,12071.17,12071.17
O00001134,P000273,U000490,2,10301.67,0.0,20603.34,10841.31,21682.62
O00001134,P000075,U000490,3,8074.79,5108.53,19115.84,8064.74,24194.22
O00001134,P000194,U000490,1,1965.74,0.0,1965.74,1939.08,1939.08
O00001135,P000036,U000108,1,12406.17,0.0,12406.17,11457.98,11457.98
O00001135,P000076,U000108,2,7061.98,2281.47,11842.49,6658.28,13316.56
O00001135,P000064,U000108,1,11032.75,0.0,11032.75,12121.51,12121.51
O00001135,P000165,U000108,3,8748.45,0.0,26245.35,8284.02,24852.06
O00001136,P000210,U000250,3,6513.43,0.0,19540.29,6215.83,18647.49
O00001136,P000134,U000250,1,2802.95,0.0,2802.95,2734.96,2734.96
O00001136,P000034,U000250,2,7245.39,2054.06,12436.72,6964.46,13928.92
O00001137,P000291,U000021,2,9118.07,0.0,18236.14,8676.08,17352.16
O00001137,P000239,U000021,3,7608.81,4657.15,18169.28,7127.54,21382.62
O00001137,P000052,U000021,3,7466.69,3863.33,18536.74,7382.37,22147.11
O00001137,P000055,U000021,3,2135.19,0.0,6405.57,2007.76,6023.28
O00001138,P000219,U000161,2,6987.54,0.0,13975.08,7005.34,14010.68
O00001138,P000184,U000161,1,2499.04,700.34,1798.7,2463.93,2463.93
O00001138,P000254,U000161,2,11376.13,0.0,22752.26,11784.15,23568.3
O00001139,P000158,U000465,3,18876.74,14044.8,42585.42,17688.94,53066.82
O00001140,P000168,U000323,2,11368.06,0.0,22736.12,10536.42,21072.84
O00001140,P000244,U000323,3,8322.23,3207.42,21759.27,7884.59,23653.77
O00001140,P000192,U000323,1,10293.25,0.0,10293.25,10095.04,10095.04
O00001141,P000169,U000439,2,15676.57,0.0,31353.14,14585.03,29170.06
O00001141,P000171,U000439,3,9221.35,6622.39,21041.66,8566.44,25699.32
O00001141,P000003,U000439,1,14479.52,3598.05,10881.47,15915.14,15915.14
O00001141,P000269,U000439,3,5724.16,2009.0,15163.48,5701.3,17103.9
O00001142,P000251,U000291,1,9821.4,0.0,9821.4,10185.93,10185.93
O00001142,P000288,U000291,1,12512.17,1962.88,10549.29,11950.69,11950.69
O00001142,P000139,U000291,2,2141.54,0.0,4283.08,2222.52,4445.04
O00001143,P000230,U000494,3,7512.85,0.0,22538.55,7629.83,22889.49
O00001144,P000248,U000341,1,17351.18,0.0,17351.18,17977.82,17977.82
O00001144,P000029,U000341,1,4865.08,1211.0,3654.08,4487.28,4487.28
O00001144,P000131,U000341,2,4819.49,1556.09,8082.89,5125.26,10250.52
O00001144,P000169,U000341,2,14834.3,0.0,29668.6,14585.03,29170.06
O00001145,P000283,U000402,3,13777.11,10535.79,30795.54,15117.7,45353.1
O00001145,P000057,U000402,1,11277.1,2283.48,8993.62,11903.58,11903.58
O00001145,P000008,U000402,3,6436.72,3135.98,16174.18,6554.0,19662.0
O00001145,P000261,U000402,2,5630.41,2557.21,8703.61,5373.67,10747.34
O00001146,P000188,U000155,1,5588.36,0.0,5588.36,5166.75,5166.75
O00001146,P000282,U000155,3,7381.16,0.0,22143.48,7443.96,22331.88
O00001146,P000286,U000155,1,24406.17,0.0,24406.17,22844.16,22844.16
O00001147,P000220,U000374,2,7050.23,3145.57,10954.89,7496.25,14992.5
O00001147,P000119,U000374,3,3820.76,0.0,11462.28,3582.64,10747.92
O00001148,P000286,U000003,2,23019.43,0.0,46038.86,22844.16,45688.32
O00001148,P000045,U000003,2,35978.56,0.0,71957.12,33933.94,67867.88
O00001148,P000145,U000003,1,5844.62,0.0,5844.62,5959.63,5959.63
O00001149,P000232,U000327,3,4971.85,0.0,14915.55,5318.46,15955.38
O00001149,P000175,U000327,3,4647.15,0.0,13941.45,4714.96,14144.88
O00001149,P000267,U000327,1,6245.44,0.0,6245.44,5954.0,5954.0
O00001149,P000016,U000327,1,11380.46,2153.37,9227.09,11307.44,11307.44
O00001150,P000039,U000398,1,7763.0,2102.66,5660.34,8020.67,8020.67
O00001150,P000220,U000398,2,7643.88,0.0,15287.76,7496.25,14992.5
O00001151,P000275,U000167,2,15856.26,4478.15,27234.37,14726.16,29452.32
O00001151,P000257,U000167,2,7064.03,0.0,14128.06,7687.1,15374.2
O00001152,P000108,U000122,3,3889.89,0.0,11669.67,3771.5,11314.5
O00001152,P000248,U000122,2,19527.89,0.0,39055.78,17977.82,35955.64
O00001153,P000242,U000146,3,5276.92,0.0,15830.76,4807.95,14423.85
O00001153,P000149,U000146,1,8221.98,777.58,7444.4,8438.86,8438.86
O00001154,P000278,U000425,3,10869.29,0.0,32607.87,10907.04,32721.12
O00001155,P000099,U000264,1,4348.05,0.0,4348.05,4249.51,4249.51
O00001155,P000059,U000264,3,3523.98,0.0,10571.94,3503.05,10509.15
O00001156,P000051,U000020,3,10085.99,4989.95,25268.02,9402.85,28208.55
O00001156,P000037,U000020,3,9341.96,2653.93,25371.95,9094.75,27284.25
O00001156,P000023,U000020,3,8274.69,5080.78,19743.29,8812.75,26438.25
O00001157,P000210,U000500,3,5636.57,1366.57,15543.14,6215.83,18647.49
O00001157,P000276,U000500,1,6917.96,0.0,6917.96,7017.33,7017.33
O00001157,P000098,U000500,3,5633.26,0.0,16899.78,5716.11,17148.33
O00001157,P000050,U000500,2,16263.48,0.0,32526.96,16933.56,33867.12
O00001158,P000228,U000085,2,8020.48,846.63,15194.33,8282.4,16564.8
O00001159,P000143,U000205,3,14968.1,0.0,44904.3,13663.64,40990.92
O00001159,P000163,U000205,1,2994.87,0.0,2994.87,2851.78,2851.78
O00001160,P000050,U000096,3,18399.53,0.0,55198.59,16933.56,50800.68
O00001161,P000285,U000380,2,7998.59,2618.26,13378.92,7319.3,14638.6
O00001162,P000261,U000199,2,4997.72,0.0,9995.44,5373.67,10747.34
O00001163,P000089,U000354,2,10256.97,0.0,20513.94,10776.0,21552.0
O00001164,P000126,U000288,1,5465.57,0.0,5465.57,5044.27,5044.27
O00001164,P000077,U000288,3,8554.14,0.0,25662.42,7912.32,23736.96
O00001164,P000088,U000288,3,5983.49,1655.03,16295.44,5514.16,16542.48
O00001165,P000118,U000276,2,6514.87,0.0,13029.74,6809.5,13619.0
O00001165,P000030,U000276,2,5654.44,0.0,11308.88,5230.46,10460.92
O00001166,P000223,U000375,2,11038.96,0.0,22077.92,11211.31,22422.62
O00001166,P000195,U000375,2,8160.53,0.0,16321.06,8970.39,17940.78
O00001166,P000176,U000375,1,14364.39,0.0,14364.39,14264.88,14264.88
O00001166,P000276,U000375,3,6388.31,0.0,19164.93,7017.33,21051.99
O00001167,P000173,U000344,3,9465.1,0.0,28395.3,9569.86,28709.58
O00001167,P000188,U000344,2,5412.22,2319.59,8504.85,5166.75,10333.5
O00001168,P000181,U000005,1,12215.74,0.0,12215.74,13011.9,13011.9
O00001168,P000086,U000005,1,7798.09,0.0,7798.09,8156.67,8156.67
O00001168,P000229,U000005,1,7176.17,0.0,7176.17,6849.69,6849.69
O00001169,P000023,U000333,3,8482.41,0.0,25447.23,8812.75,26438.25
O00001170,P000104,U000434,2,2659.15,267.67,5050.63,2558.3,5116.6
O00001170,P000243,U000434,1,12475.57,2493.31,9982.26,11834.13,11834.13
O00001170,P000230,U000434,1,8175.79,0.0,8175.79,7629.83,7629.83
O00001171,P000140,U000444,2,8391.9,0.0,16783.8,8911.24,17822.48
O00001171,P000099,U000444,3,4169.13,0.0,12507.39,4249.51,12748.53
O00001171,P000114,U000444,2,7245.58,0.0,14491.16,7683.51,15367.02
O00001172,P000001,U000407,1,4490.67,1010.02,3480.65,4854.9,4854.9
O00001172,P000086,U000407,3,8465.97,0.0,25397.91,8156.67,24470.01
O00001172,P000011,U000407,2,8492.35,4134.64,12850.06,7896.07,15792.14
O00001173,P000202,U000088,1,21609.44,4904.23,16705.21,20785.25,20785.25
O00001173,P000252,U000088,1,4600.51,425.25,4175.26,4470.86,4470.86
O00001173,P000052,U000088,1,7551.37,1706.19,5845.18,7382.37,7382.37
O00001173,P000155,U000088,2,7989.87,0.0,15979.74,7800.12,15600.24
O00001174,P000097,U000173,3,16216.46,9383.85,39265.53,14983.54,44950.62
O00001174,P000170,U000173,3,8564.01,2977.84,22714.19,8158.1,24474.3
O00001174,P000281,U000173,1,7679.82,1662.86,6016.96,7570.3,7570.3
O00001175,P000070,U000336,3,6935.07,5031.59,15773.62,6723.79,20171.37
O00001175,P000116,U000336,2,2687.53,537.74,4837.32,2602.16,5204.32
O00001176,P000106,U000378,1,6915.07,380.12,6534.95,6360.39,6360.39
O00001176,P000077,U000378,2,7172.0,0.0,14344.0,7912.32,15824.64
O00001176,P000276,U000378,1,7434.37,0.0,7434.37,7017.33,7017.33
O00001177,P000196,U000238,3,7222.7,0.0,21668.1,7941.35,23824.05
O00001177,P000225,U000238,3,3814.05,0.0,11442.15,3685.27,11055.81
O00001178,P000086,U000499,3,8158.06,0.0,24474.18,8156.67,24470.01
O00001178,P000258,U000499,1,6724.41,0.0,6724.41,7201.91,7201.91
O00001178,P000090,U000499,3,3219.51,0.0,9658.53,3504.57,10513.71
O00001178,P000026,U000499,1,3955.06,0.0,3955.06,3799.28,3799.28
O00001179,P000096,U000321,3,4091.06,0.0,12273.18,4280.67,12842.01
O00001180,P000228,U000272,3,7858.02,0.0,23574.06,8282.4,24847.2
O00001181,P000108,U000202,3,3472.1,0.0,10416.3,3771.5,11314.5
O00001182,P000046,U000018,2,5755.69,0.0,11511.38,5336.22,10672.44
O00001183,P000006,U000103,3,5257.8,3264.18,12509.22,4985.6,14956.8
O00001183,P000186,U000103,3,15833.83,0.0,47501.49,14510.15,43530.45
O00001183,P000241,U000103,3,11545.67,0.0,34637.01,11218.47,33655.41
O00001183,P000249,U000103,3,9340.26,0.0,28020.78,9143.58,27430.74
O00001184,P000101,U000300,2,5609.93,0.0,11219.86,6112.54,12225.08
O00001184,P000041,U000300,1,1832.93,180.29,1652.64,1903.66,1903.66
O00001184,P000011,U000300,2,8629.34,0.0,17258.68,7896.07,15792.14
O00001185,P000071,U000243,2,24285.31,4292.74,44277.88,22553.71,45107.42
O00001185,P000288,U000243,3,11261.34,6612.2,27171.82,11950.69,35852.07
O00001185,P000107,U000243,1,22968.69,0.0,22968.69,21216.56,21216.56
O00001185,P000070,U000243,1,6535.0,0.0,6535.0,6723.79,6723.79
O00001186,P000146,U000269,3,10812.94,0.0,32438.82,10242.21,30726.63
O00001186,P000162,U000269,1,29512.76,0.0,29512.76,28931.49,28931.49
O00001186,P000170,U000269,3,7448.06,0.0,22344.18,8158.1,24474.3
O00001187,P000042,U000121,2,14834.49,1645.43,28023.55,16345.74,32691.48
O00001187,P000271,U000121,3,5726.87,0.0,17180.61,6288.41,18865.23
O00001187,P000179,U000121,1,10507.75,0.0,10507.75,9889.19,9889.19
O00001188,P000213,U000332,3,5936.44,0.0,17809.32,6550.18,19650.54
O00001188,P000132,U000332,2,8275.75,0.0,16551.5,8615.81,17231.62
O00001188,P000222,U000332,1,13958.99,0.0,13958.99,12853.6,12853.6
O00001189,P000239,U000495,3,7454.43,0.0,22363.29,7127.54,21382.62
O00001190,P000161,U000432,2,7763.96,4598.76,10929.16,8358.37,16716.74
O00001191,P000012,U000343,3,13377.31,4309.35,35822.58,13868.33,41604.99
O00001192,P000271,U000161,2,5941.0,0.0,11882.0,6288.41,12576.82
O00001193,P000114,U000290,1,7074.48,1728.73,5345.75,7683.51,7683.51
O00001193,P000041,U000290,1,1892.55,0.0,1892.55,1903.66,1903.66
